comment_id,video_id,text,like_count,published_at,sentiment_score,sentiment_label
UgxtuPjnbMuWgKZc7Gp4AaABAg,jkQ-lcJQ-j0,Unfortunately his words are falling on deaf ears.,9293,2020-04-04T20:49:43Z,-0.4588,negative
Ugw5fhqbXcvW-hyACiV4AaABAg,jkQ-lcJQ-j0,This is why I am not a feminist or a black lives matter person despite being black myself.,6299,2020-05-01T16:15:17Z,0.0258,neutral
UgxwOz2NxGK-aAJVkjx4AaABAg,jkQ-lcJQ-j0,"""Never underestimate the power of stupid people in large groups"" - George Carlin",4641,2020-05-24T03:03:27Z,-0.3637,negative
Ugw7HMqZV4_RIT-M-U14AaABAg,QB2drJIWI7Y,“Ben Shapiro argues with a quiz”,41650,2020-03-30T04:58:35Z,-0.3818,negative
Ugx6y_URQ7mWkzvnaOV4AaABAg,QB2drJIWI7Y,"I didn't realize Hitler, Thatcher, Gandhi and Stalin took that survey.  How did I miss THAT?",28189,2020-03-25T13:54:55Z,-0.1531,negative
UgzTRRtg37ghsqaK6QF4AaABAg,QB2drJIWI7Y,i can't believe i willingly watched Ben Shapiro argue with a quiz for fifteen minutes,10951,2021-07-21T06:10:28Z,-0.34,negative
UgyXbEFB54Uq-6qo_wZ4AaABAg,0pn2bwa2zZc,The belief that racism is only directed at black people is infact racist.,190939,2020-03-22T20:46:41Z,-0.8442,negative
UgxFUvk2h1zUIsW6BPB4AaABAg,0pn2bwa2zZc,Imagine living in a country where people decide if you're racist or privileged based off of your skin tone and appearance,29277,2021-01-26T06:07:33Z,-0.2732,negative
UgxWBD6_FjLrUdJKuPp4AaABAg,0pn2bwa2zZc,"White, Hispanic, Asian, Brown, it doesn’t matter. In the eyes of a 12 year-old COD player, we are all black.",25425,2021-07-05T22:28:28Z,0.0258,neutral
Ugwmp6N5IFxmZRzlKgR4AaABAg,3xq-q6a9tCM,"A socialist walks into a bar and yells “Hey everyone, drinks on me!! Who’s paying?!”",13711,2020-03-08T21:35:21Z,0.0,neutral
UgzuRmzNKpQh_OlMkcF4AaABAg,3xq-q6a9tCM,Laying in bed night before: ‘Yeah I’m gonna do the pencil factory question’,6382,2020-06-14T12:46:19Z,0.0,neutral
UgyxoAtVjDp6LLPxpZV4AaABAg,3xq-q6a9tCM,"""You can have all the machinery, but without me...""

Automation has entered the chat",5995,2020-09-15T03:09:39Z,0.0,neutral
UgxOc8L0QH56qHvUzo54AaABAg,NaxtSPWcyI8,"""socialism for thee, but capitalism for me""",6017,2020-02-25T23:23:25Z,0.0,neutral
Ugw6FRbyp6psjmK094t4AaABAg,NaxtSPWcyI8,"Cenk Uygur ""GO GO UNIONS!!!""
Becomes Millionaire
Cenk Uygur ""I like being a millionaire. Screw unions!""
Typical Socialist BTW...",2292,2020-03-07T21:21:12Z,0.5053,positive
Ugz6GXou2uj00yU-KcN4AaABAg,NaxtSPWcyI8,"My professor said college should be free...

So I asked if he would teach free of charge.



He said no",2101,2020-07-19T06:22:02Z,0.6597,positive
UgxTxTlYKOE_et5QLlN4AaABAg,kJAKmjHBDNw,Ben laughs hysterically and then his face abruptly looks angry.,10802,2020-03-27T06:24:09Z,-0.0258,neutral
Ugzlxevd4N8-a3Ef9IV4AaABAg,kJAKmjHBDNw,Wait so I can just...Call Ben Shapiro?,8473,2020-02-20T02:59:49Z,0.0,neutral
UgxZJoTaulnemU61Xgp4AaABAg,kJAKmjHBDNw,Watch at 75% speed and Ben sounds like a normal person,8103,2020-03-27T04:30:22Z,0.3612,positive
UgyY9Huvjk9OvyB0VhV4AaABAg,imnWVl0C_PA,The federal government should stop guaranteeing loans. Tuition will go down overnight.,6877,2020-02-01T01:18:54Z,-0.296,negative
UgxJd10-4sGUW_eiFAJ4AaABAg,imnWVl0C_PA,College should also stop making 75% of the requirements for their degrees be a bunch of bullshit classes you don't need.  Filter out the crap and leave whats required.,5291,2020-05-04T21:54:51Z,-0.8316,negative
UgxWY2DsLbDvQWbuEgh4AaABAg,imnWVl0C_PA,College would be a lot cheaper if the students weren't required to take classes that have nothing to do with their career of choice.,2081,2020-11-30T20:27:15Z,0.0,neutral
UgwQwa7_U9QJOqIojml4AaABAg,Bo_LLAczCf8,The Cancellation of Joe Rogan has been Cancelled.,9240,2020-04-04T02:05:21Z,-0.25,negative
Ugw9XtgRgXHwOBKT3Z54AaABAg,Bo_LLAczCf8,Joe Rogan doesn’t get cancelled. Cancelled gets joe roganed.,3689,2020-01-27T03:25:53Z,-0.4588,negative
UgyJy7hFRaiG8vskxGN4AaABAg,Bo_LLAczCf8,"Angry leftists: Cancel Joe Rogan
Joe Rogan: laughs in spotify $100 million",3565,2020-06-16T16:21:30Z,-0.2732,negative
UgwIyhkqifhXcQ-Pv7R4AaABAg,U5CkUKiyHGk,"""Where did you get that statistic?""
""The census Bureau."" 
*shrugs*",5011,2020-01-18T13:37:48Z,0.0,neutral
UgwYvjF_8r-yL67E0TJ4AaABAg,U5CkUKiyHGk,"I see why some college's don't want him at their Universities, He makes them realize how they're wasting money being brainwashed.",4619,2020-02-21T03:44:56Z,-0.4445,negative
UgwGVbrTvLAXDI9SYe14AaABAg,U5CkUKiyHGk,"""Daddy, is that Thor?"" 


""No, son. That's the Hebrew Hammer.""",4558,2020-01-23T09:25:27Z,0.0,neutral
UgwDpb9EZUtnB0kRmnB4AaABAg,9lDtzJHrnPc,No one in the US is being held hostage. Rose McGowan is free to leave whenever she wants.,504,2020-01-03T19:20:14Z,0.2263,positive
Ugzt64sPeXoqIUWk7Xx4AaABAg,9lDtzJHrnPc,Trump just earned my vote for the 50th time.,309,2020-01-03T19:53:00Z,0.0,neutral
UgxLu8llPMrKDZFOdu14AaABAg,9lDtzJHrnPc,From a soldier over here in the Middle East on deployment I love your show. I look forward to it every night.,302,2020-01-03T18:54:36Z,0.6369,positive
Ugzg8yNx-TVzUH2ND-R4AaABAg,a8Czm05Y9U4,He wanted to go to church at seventeen and his parents reconciled their marriage at the same time. What a blessing to hear such a heart warming testimony.,311,2019-12-22T18:13:26Z,0.8402,positive
UgxwNGnPHPRSICAbWq54AaABAg,a8Czm05Y9U4,"Kirk is a great example of how good you can look at that age if you don't drink,  smoke,  or do drugs.  Glad I stopped drinking entirely 7 years ago.",291,2019-12-22T14:35:20Z,0.8442,positive
UgxrsaEVS5LC5ChXaXl4AaABAg,a8Czm05Y9U4,"Well he’s healthy, happy, doing what he loves, good family and home. Sounds like he beat Hollywood to me",243,2019-12-23T07:04:03Z,0.9485,positive
UgxkiYPHWmi3MEEUFfh4AaABAg,CNplDy-ZY0I,I mean Andrew yang is the only one I don't get scary dictator vibes from,2743,2019-12-21T07:14:37Z,0.3875,positive
Ugy9dfb8NNNosy0mjmd4AaABAg,CNplDy-ZY0I,If it ain’t Trump it better be YANG GANG!!!!,1597,2019-12-22T13:06:41Z,0.6209,positive
Ugz6aqav2c1AzKgCRSd4AaABAg,CNplDy-ZY0I,My boy ANDREW YANG ben u hiiiiiiiip?                Thanks for da likes,1437,2019-12-21T00:26:52Z,0.6908,positive
UgwOyUKuW705z0FGjrp4AaABAg,afYO0sVgtRs,"""No one is above the law"" 🤔 That means you too Pelosi",367,2019-12-19T23:39:03Z,0.0,neutral
UgyDXnhnDAc73IFdS1l4AaABAg,afYO0sVgtRs,"Pelosi:  ""The constitution is the supreme law of the land""  

Democrats:  ""We've come to take away your guns!""

2nd Amendment:  ""Wait a minute!""",349,2019-12-19T22:46:39Z,0.6351,positive
UgwJv_-ZR0FtU394hI54AaABAg,afYO0sVgtRs,How can she say that the Constitution is the supreme law of the land while trying to ban firearms?,282,2019-12-20T13:20:50Z,0.0,neutral
UgxoBtJf8bKXqfb0d3N4AaABAg,AxHr4jMYkOY,"The hearing was a joke.  Shiffy was rattled early, so was Taylor.",62,2019-11-14T19:04:22Z,0.296,positive
UgxLBGWVuqqmKt8o0t94AaABAg,AxHr4jMYkOY,“I’m so nervous... oh thank god a man with grey hair.. I’m reassured” 😂😂,38,2019-11-14T19:21:43Z,0.8162,positive
Ugyuk7mgtMXFPg1Y-fR4AaABAg,AxHr4jMYkOY,"I have a little grey hair, not enough to be reassuring tho",38,2019-11-14T19:19:36Z,0.3832,positive
Ugx7adUJChcnHHyGMZR4AaABAg,r7GYFwWkxUM,“Impeach deez nutz!”-Donald Trump (in spirit),266,2019-11-13T19:12:46Z,0.2481,positive
UgwyFVvMr4K6BvcQgHB4AaABAg,r7GYFwWkxUM,Literally wasting tax payers money 😂😂,94,2019-11-13T19:23:25Z,0.4767,positive
UgydEJ9jNaebo_XOw4N4AaABAg,r7GYFwWkxUM,"First Comment! I LOVE YOU BEN SHAPIRO! PLEASE come to my university! My whole university is a whole nutcase! My male professor randomly wore a dress and high heels in class today 😐🤨
Even though he has a girlfriend. He did it to prove that gender is a ""social construct"" and is not determined by sex. You see what they're trying to indoctrinate me with!! We need your help. 😫😫",83,2019-11-13T19:13:31Z,0.5571,positive
Ugx1LhcDkq7XXA9oQgl4AaABAg,RUx3eUizVok,The fact that he used an office reference just makes me love this guy even more,42,2019-11-01T17:16:38Z,0.6369,positive
UgzomTRtS0LOcMzFUsJ4AaABAg,RUx3eUizVok,"I hope to meet this great man one day, look him in the eyes and thank him for everything he does. Your 1 in a million sir 👍",40,2019-11-01T16:34:44Z,0.8827,positive
UgwcYoDkILnp0iUnpQx4AaABAg,RUx3eUizVok,"22:05 
I don’t know about everyone else but sexual entertainment didn’t come to mind when I saw those photos.... creeped out was more of my feelings.",36,2019-11-01T17:12:07Z,0.5719,positive
UgyF5z4Gpqo1ADwldR14AaABAg,bOldlsyZUhg,The most ambitious meme crossover event in history,1580,2019-10-13T12:39:43Z,0.5256,positive
Ugyp3-3DpCLR72qeJR54AaABAg,bOldlsyZUhg,"""The Universe is under no obligation to make sense to you"" meets ""Facts dont care about your feelings""
Roy Doliner Podcast!!!!!",1123,2019-10-13T12:38:09Z,-0.7181,negative
Ugyu4jt2r5nqBywv8qB4AaABAg,bOldlsyZUhg,Props to Ben for keeping this an interview and not a debate,995,2019-10-13T15:33:33Z,0.0,neutral
UgxqEXX8lsnJ1LCEjqR4AaABAg,o0PYTZ1ek5k,This is Ben Shapiro at his very best.,424,2019-10-11T15:12:34Z,0.6697,positive
UgzOR-0kGriW_z-Qurl4AaABAg,o0PYTZ1ek5k,Conservative Dem here. After last night. I unfollowed Beto.,330,2019-10-11T15:15:59Z,0.0,neutral
UgwhQSF-EHzve_VTMgl4AaABAg,o0PYTZ1ek5k,"“Those Who Can Make You Believe Absurdities, Can Make You Commit Atrocities.”

Voltaire",293,2019-10-11T15:11:50Z,0.296,positive
UgwW-p8D_RZktFiLRFt4AaABAg,3Y2RoBbCCk8,Yup I read that right Ben Shapiro and Logan Paul,9337,2019-10-02T18:05:49Z,0.0,neutral
UgzCvfYQVbkRuTM3Zcx4AaABAg,3Y2RoBbCCk8,"""Infinity war is the most ambitious crossover ever""

Ben Shapiro: hold my facts",6885,2019-10-02T19:42:32Z,-0.1298,negative
UgwuTN4kwfonebWh8nB4AaABAg,3Y2RoBbCCk8,"""Ben Shapiro & Logan Paul""


what",6836,2019-10-02T21:14:59Z,0.0,neutral
UgzDcFk4HeX1e9tQP3V4AaABAg,O4byIwERd-E,Polls are as reliable a source as my ex girlfriends on my personal character.,209,2019-09-27T17:55:04Z,0.0,neutral
Ugx_ZayKowhZu_e2D5J4AaABAg,O4byIwERd-E,"""I used to have no emotions at all.  I still have very few.""

- Ben Shapiro 

Hahahahahahahaha

This is my favorite Ben Shapiro quote ever",109,2019-09-27T18:32:40Z,0.2023,positive
UgxVV-7RbI-mZNrlx-54AaABAg,O4byIwERd-E,After this one fails I wonder what the next trump scandal will be,98,2019-09-27T17:34:22Z,-0.6908,negative
UgymFp1PQtFU8OXwnLp4AaABAg,QEi_xWno_yo,I sexually identify as Micheal Jackson and my pronouns are he/hee.,91,2019-09-25T03:34:25Z,0.0,neutral
UgyYm9lIB3-UD-3YE0V4AaABAg,QEi_xWno_yo,Love the new set.. some of the camera angles are a bit odd though.,91,2019-09-24T17:57:24Z,0.4404,positive
UgzvDqM_prlAhm_AbQJ4AaABAg,QEi_xWno_yo,Where are the conservative libertarian.,85,2019-09-24T17:39:47Z,0.2263,positive
UgzBjhyMG-tnQ6u4djR4AaABAg,pBfSDowD7Y0,“I’m Ben Shapiro and this is the Ben Shapiro show” favorite part of my day,110,2019-09-05T17:58:07Z,0.4588,positive
UgxTTv7pEMuO1SfBtPx4AaABAg,pBfSDowD7Y0,"35:10 ""My boy Andrew Yang""",80,2019-09-05T19:09:57Z,0.0,neutral
UgxF-20rrXiL1Nn6J1F4AaABAg,pBfSDowD7Y0,"“If the American people ever allow private banks to control the issue of their currency, first by inflation, then by deflation, the banks…will deprive the people of all property until their children wake-up homeless on the continent their fathers conquered…. The issuing power should be taken from the banks and restored to the people, to whom it properly belongs.” 


– Thomas Jefferson in the debate over the Re-charter of the Bank Bill (1809)",54,2019-09-05T17:36:23Z,0.0516,positive
Ugx1uGXvyKdjs49CXbR4AaABAg,cXhn2aF-5N4,I didn't think I'd see piers-ben combination again,1808,2019-08-18T12:03:09Z,0.0,neutral
UgxuV-Hs7RgK7PCRZsd4AaABAg,cXhn2aF-5N4,"""Piers, wanna be on my Sunday special?""

""How dare you....""",1630,2019-08-18T12:14:52Z,0.4019,positive
Ugw3EPZvvSTV3Trn8cB4AaABAg,cXhn2aF-5N4,Love how BEN actually stays quiet and lets the guest speak.........refreshing,1065,2019-08-18T16:57:49Z,0.6369,positive
UgwPpW17xpOD59OHCJR4AaABAg,-XvSCOQYbCc,The reason Fredo isn’t like the N-word is because we’re actually saying Fredo,251,2019-08-13T16:15:00Z,0.3612,positive
UgxOpvtT6oBM49adwR94AaABAg,-XvSCOQYbCc,“I know it was you Fredo. You broke my heart....you broke my heart”,165,2019-08-13T16:16:50Z,-0.6808,negative
UgxtNe8474bea4H2nJR4AaABAg,-XvSCOQYbCc,"If he hated that name he should have never done that,  because he is fredo for life now.",164,2019-08-13T17:35:32Z,-0.6369,negative
UgzY3-eaX8k1wQ7QcYp4AaABAg,TGQPPCRonxc,I'm a liberal who doesn't like some conservative policies. Why do I have to rely on Ben Shapiro to get my news? Because he's  one of the only honest voices online and the left has gone insane.,312,2019-08-08T18:35:23Z,-0.1306,negative
UgwqmQ3nzc4KoBXgF714AaABAg,TGQPPCRonxc,When’s the last time AOC engaged in any sort of debate or discussion that challenged her point of view?,57,2019-08-08T18:42:28Z,0.3182,positive
UgyKDK-Bf4Y09vPIo054AaABAg,TGQPPCRonxc,You're my favorite podcast by a Longshot. I'm halfway through your recent book,57,2019-08-08T17:44:27Z,0.4588,positive
UgyGCiXiXWL82Wot5DF4AaABAg,FWCd1o5Y7Ys,"Is this another sympathy conversation?
- Ben to his wife",70,2019-07-23T18:04:39Z,0.3612,positive
UgzNqvAlo3citV0p_EV4AaABAg,FWCd1o5Y7Ys,*LIKE & SUBSCRIBE* Don't forget to ring the bell so you don't miss a thing!,61,2019-07-23T17:57:30Z,0.7094,positive
UgxzOtnDL88of7TYn0p4AaABAg,FWCd1o5Y7Ys,You missed a massive opportunity to make a “curtain matching the drapes” joke for that first add,41,2019-07-23T18:02:11Z,0.4215,positive
UgyhPnfiEZUWpUUP94V4AaABAg,EIyq19AV2N0,US Government before committing the Area 51 Massacre: *stop this crap*,189,2019-07-18T17:31:25Z,-0.5994,negative
UgwzHH9XogxpZIPK_Lp4AaABAg,EIyq19AV2N0,"This wasn't a bad move on Trump's part, it was masterful. It United the Republicans around the right idea , that you shouldn't be ashamed to be an American. It also tied the four morons of the Apocalypse around the Democrats necks. How can you not see this Ben?",80,2019-07-18T17:34:39Z,0.7099,positive
Ugw1cLVeDuQbRH9CjGR4AaABAg,EIyq19AV2N0,"360p gang 

Trump played 'em like a fiddle.",79,2019-07-18T17:34:15Z,0.5994,positive
Ugxf5sZbkD7rUUYPuX54AaABAg,-_4Erlyvqmc,"Never seen Ben so happy to cover Democrat drama. The parallel he drew of AOC being the moody teen, and Pelosi being the stuck-up mom was spot on. 
When did American politics become DeGrassi High School Drama.",223,2019-07-11T18:56:57Z,0.5009,positive
Ugx5Rk1a_6DNzzfBPmx4AaABAg,-_4Erlyvqmc,'Never interfere with an enemy while he’s in the process of destroying himself.’,221,2019-07-11T18:50:11Z,-0.7964,negative
UgzXnPsxhZSIRhjsQnZ4AaABAg,-_4Erlyvqmc,“Never get high off your own supply” - Ben Shapiro 2019.  Words to live by...,94,2019-07-11T18:53:56Z,0.0,neutral
UgzO0BA4OHpyuc0hfr14AaABAg,s1bUgxroNkU,Just stumbled on David Barton through Crowder a couple days ago. What an absolutely brilliant man.,254,2019-07-04T19:00:36Z,0.624,positive
UgzY6hYwedvbcnxBiJ14AaABAg,s1bUgxroNkU,"""He who controls the past controls the future. He who controls the present controls the past."" George Orwell, 1984",143,2019-06-30T23:14:44Z,0.0,neutral
UgxObK0XGM-W_WajNuR4AaABAg,s1bUgxroNkU,Glued to every word... what a great special!!! Thank you! I have been saying for a long time Americans have been robbed of our true history.,114,2019-06-30T13:53:53Z,0.9227,positive
UgwMGrid-rQt-MQKOfh4AaABAg,MuoFp8Cdc6w,Even more ridiculous than the first night.,168,2019-06-28T18:07:01Z,-0.4201,negative
Ugwodi2ulqr1k_0patR4AaABAg,MuoFp8Cdc6w,They should have blindfolded them all before asking who supports healthcare for illegal immigrants.,156,2019-06-28T19:29:21Z,-0.2732,negative
UgwGDi5B8tHCOzt-BEh4AaABAg,MuoFp8Cdc6w,"I didn’t watch last night because I knew your wrap up would cover it just fine. Thanks for taking one for the team Ben!

Edit: My state does not have an open primary election so I can not vote for the nominee. I'll watch the debates as the field is narrowed down, though.",132,2019-06-28T18:12:54Z,0.6114,positive
Ugzwm9uGrZiSMN2kFcJ4AaABAg,FGfsFKOwCdA,Ted Cruz with beard> Ted Cruz with no beard,532,2019-06-09T12:10:27Z,-0.296,negative
UgzKsuoCD-sv_Vp7Jnx4AaABAg,FGfsFKOwCdA,"If there were more people in DC like Cruz,  this country would be a better place.",163,2019-06-09T12:45:56Z,0.6597,positive
UgybzEGFjhdidBH5xT14AaABAg,FGfsFKOwCdA,Thank you interviewing Ted Cruz. He is spot on. I hope he runs for President again down the road.,100,2019-06-09T16:40:39Z,0.6597,positive
UgzwK19kmEPBCi4EO1x4AaABAg,xtMZymSnvvY,"0:23 *Welcome Dr. William Lane Craig*
1:37 _Why is there such a decline in religious belief in The West?_
3:03 “Why should you get up in the dark and the cold to worship someone you don’t think is there?”
4:06 Nietzsche, “God is Dead”, Enlightenment sweeps away The Church
5:25 Faith backed by reason
• A Renaissance of Christian Belief In Philosophy
7:40 What is the most reasonable proof of God? 

*The Cosmological Argument* (8:18)
1. Whatever begins to exist has a cause
2. The Universe began to ",394,2019-05-12T13:12:01Z,0.8042,positive
UgxErjOpwSgcVK8iPD14AaABAg,xtMZymSnvvY,"Honestly, Dr. Craig seems like such a genuine and nice person",265,2019-05-16T13:28:15Z,0.8074,positive
Ugwzz-6j76Oyu-Iwrxt4AaABAg,xtMZymSnvvY,"One two interviews I've been hoping to see, the other is with Ravi Zacharias. Anxiously awaiting. Great, great interview.",228,2019-05-12T13:33:14Z,0.8779,positive
UgzrWKnsihjUsUyk8-d4AaABAg,dz2zKDU_GkI,"I come for the politics, I stay for Ben's impressions.",132,2019-05-02T19:31:42Z,0.2263,positive
Ugxe9kx74vs5uB6vICR4AaABAg,dz2zKDU_GkI,"So, I used to think you had to be a real adult to be in a political position. It’s strange to know better now.",114,2019-05-02T19:23:50Z,0.2732,positive
Ugw4_aNVWBzmCUwJ0O14AaABAg,dz2zKDU_GkI,Just saw an article on Drudge where the loser giving death threats to Ben got arrested.,55,2019-05-02T19:29:36Z,-0.8957,negative
UgyyyHjB44QLFoOjsCd4AaABAg,-e4tLU6xd50,I'm so tired of hearing about this whole collusion thing. It's draining.,70,2019-05-01T18:31:40Z,-0.4927,negative
Ugxs18kxWeRDC0vf-wN4AaABAg,-e4tLU6xd50,Not exploding after having to sit through kamala Harris’s lawyer speak is one helluvan achievement,54,2019-05-01T18:52:40Z,0.0,neutral
UgxHfqJWdewLVgGh6314AaABAg,-e4tLU6xd50,Mueller and his Kenny G mood music. Good way to say it.,41,2019-05-01T17:50:57Z,0.4404,positive
UgzxgOfMRtKQ4V4RTwl4AaABAg,FRZkHFCxyC4,That Fallout New Vegas thumbnail made my day.,258,2019-04-19T23:35:30Z,0.0,neutral
UgwbTMTUosobRWkqY8V4AaABAg,FRZkHFCxyC4,"Truth is...




The Libs were trolled from the start.",176,2019-04-19T18:11:15Z,0.3182,positive
UgzU2qVPTCnBnY2SOz54AaABAg,FRZkHFCxyC4,"And so the Courier who had cheated death in the cemetery outside Goodsprings cheated death once again, and the Mojave wasteland was forever changed.",173,2019-04-19T23:59:51Z,-0.9371,negative
UgzGAfOWKXnp59m46t94AaABAg,xhcNhypccBI,"Lol. Ben has a hottie in Lauren next to him, turns around and reads off erectile dysfunction then talks to Lauren",360,2019-04-14T12:41:01Z,0.0,neutral
Ugwf1mrhxzzPuT2T0Rt4AaABAg,xhcNhypccBI,That's the 1st time he advertises something and doesn't say he uses it or bought some for his whole family,275,2019-04-14T15:08:47Z,0.0,neutral
UgwUufguL4oTdRsyxw14AaABAg,xhcNhypccBI,"Miss Chen, very smart and well spoken.  Continued success.",260,2019-04-14T12:29:17Z,0.8155,positive
UgzMQfRrWGO64i_9dk14AaABAg,42OsTANhnbs,Finally a Democrat that isn’t afraid to talk to Conservatives!,1733,2019-04-07T12:04:26Z,0.0,neutral
UgzfVilA-_gg6NmOPX94AaABAg,42OsTANhnbs,Actually real props to Ben for not playing that journalist game of trying to gotcha & corner his guest. Respect to both of them and this is how good ideas come forth when two sides have breathing room to debate.,1534,2019-04-07T12:13:38Z,0.6606,positive
UgzzeQgyJEH50VBDQb14AaABAg,42OsTANhnbs,Thank you Andrew for being brave enough to come onto this show and have meaningful conversation.... I hope it is.,867,2019-04-07T12:03:09Z,0.8779,positive
UgyqYOf6e_nude9csUV4AaABAg,8QGLDZAicJo,"My uncle has a saying: When you first discover science, you move away from God, but eventually, as you discover more and more and more about the Universe, you find your way back to Him.",175,2019-03-24T13:15:41Z,0.1406,positive
UgxJbREl7W6uWsLSRVp4AaABAg,8QGLDZAicJo,"Pewdiepie had you do meme review, when are you going to have him do your Sunday Special",161,2019-03-24T12:17:19Z,0.4019,positive
Ugzu9yXzfE1ksVDUR6x4AaABAg,8QGLDZAicJo,"Double major: Physics, Geology.... Philosophy of Science,  Biology, Dissertation at Cambridge. That's great and all but what about gender studies, socialism, and social justice. Aren't you woke ?",135,2019-03-24T12:38:02Z,0.7992,positive
UgxWZ2oE6Z0UZD4H_rx4AaABAg,7xuR_HIpoWI,"Don't mock leftists not having children.  I THINK THAT'S A FANTASTIC IDEA, PERSONALLY.",601,2019-03-05T19:06:54Z,0.7694,positive
UgzWH4TdNHGjop9dvMx4AaABAg,7xuR_HIpoWI,I'm glad to be alive in the same world as Ben Shapiro,575,2019-03-05T18:58:58Z,0.6808,positive
UgypjCadY55-HJvcbuJ4AaABAg,7xuR_HIpoWI,"Hi there, Polish fan here. I just wanna say you guys turned me from pro-choice to pro-life. Thank you and have a nice day.",536,2019-03-05T19:35:09Z,0.765,positive
UgxWp0X0N4phJkd9XsV4AaABAg,_V6LFcWaXoc,"""So Fresh, so face.""
-Ben Shapiro",348,2019-03-04T19:33:26Z,0.3182,positive
UgwaGsVqMEd33Lql6194AaABAg,_V6LFcWaXoc,"Ben Shapiro could probably convince me I have 2 left legs, 3 arms and a pencil as a finger.",223,2019-03-04T19:05:56Z,0.25,positive
UgzWTHOfkyLfHRTLq2V4AaABAg,_V6LFcWaXoc,*BEN SHAPIRO MAKES EVERYTHING LIT BY PROVIDING FACTS AND LOGIC*,163,2019-03-04T19:10:58Z,0.0,neutral
UgwkW2lEQW7isafjSPZ4AaABAg,MgDqdclnpiA,"Larry Elder and Ben Shapiro talking, 2 hours of content in one hour",607,2019-02-24T14:10:18Z,0.0,neutral
UgxVdGZftCf465z3Thx4AaABAg,MgDqdclnpiA,Larry Elder is a true American hero. And God Bless his father for his service to this country and raising such an amazing man.,531,2019-02-24T13:43:02Z,0.9337,positive
UgwM1kwVilpDt7Z68iF4AaABAg,MgDqdclnpiA,Ive heard Mr. Elders story more than 10 times and it hits home every time. #ShapiroElder2024,419,2019-02-24T13:52:53Z,0.0,neutral
Ugz2MQ-RZEEN-jFlUE54AaABAg,92znXLyJlvk,Jussie has once again done an *oopsie!*,346,2019-02-21T18:59:07Z,0.0,neutral
UgwPb4oWYNc_XV1QeKl4AaABAg,92znXLyJlvk,What was in the sandwich we must get closure,212,2019-02-21T19:05:07Z,0.0,neutral
UgyaHD4Ih6jlXj0dOiF4AaABAg,92znXLyJlvk,Should we be mad that the two white characters role was later given to two black guys???😂😂😂,198,2019-02-21T19:50:42Z,0.7219,positive
UgyBied953nQbcuAO7Z4AaABAg,vykf9_8sMcE,"Where debt is dumb, cash is king, and the paid-off home mortgage has taken the place of the BMW, as the status symbol of choice.",831,2019-02-03T14:11:52Z,-0.7003,negative
UgzhiI3qGksYqt8Dxup4AaABAg,vykf9_8sMcE,He changed my life in 2017. By the end of this year we will have paid off $99k in debt!,613,2019-02-03T17:36:54Z,-0.4199,negative
Ugzz8SaabKkvC1-BOn14AaABAg,vykf9_8sMcE,These are my two favorite minds in America,509,2019-02-03T14:32:42Z,0.4588,positive
UgzzyAElII7-yUznfD14AaABAg,KBk5lUpeNnw,If it's not human then why are you harvesting it's organs?- Ben Carson,375,2019-01-31T19:25:31Z,0.0,neutral
UgyzIjRLlA9aldA5bDl4AaABAg,KBk5lUpeNnw,All the attacks on Schultz are making me like him more too.,130,2019-01-31T19:20:04Z,-0.1027,negative
Ugzg6Xo7X2zK2k8_IzN4AaABAg,KBk5lUpeNnw,Shapiro 2024,125,2019-01-31T19:26:57Z,0.0,neutral
UgwExMcBnCkK9bUl3p54AaABAg,YUuHAQILLDU,"Even if the world ends, Ben Shapiro will live on, as he is immortal.",519,2019-01-22T19:00:58Z,0.25,positive
Ugzca08BGJ0OLflyI7V4AaABAg,YUuHAQILLDU,I thank God for the day I came across Ben Shapiro,280,2019-01-22T19:35:50Z,0.5574,positive
UgzeLi0W1jEeTSF_kZB4AaABAg,YUuHAQILLDU,🦀 THE WORLD / IS GONE 🦀,203,2019-01-22T19:02:21Z,0.0,neutral
UgyfBKjqtVjlorMcY454AaABAg,MJofgyTHoVo,Shapiro 2024 🇺🇸,537,2019-01-21T19:21:48Z,0.0,neutral
Ugw0hmE1buiuXgIBegB4AaABAg,MJofgyTHoVo,"God bless those kids, they dont deserve the hate from the brainwashed liberal media",498,2019-01-21T21:29:45Z,0.7844,positive
Ugy77s_vESPf2gDFzCh4AaABAg,MJofgyTHoVo,Doxing should be a crime. Doxing by high level officials should be punishable of jail time.,313,2019-01-21T19:40:04Z,-0.7506,negative
UgywqBWU2bhmDz2tx594AaABAg,99TsoDMoD_M,Who let the facts out?,157,2018-12-21T20:14:33Z,0.0,neutral
UgzW87fBtcqrXMNdqzB4AaABAg,99TsoDMoD_M,Wait is your wife a doctor?,50,2018-12-21T21:41:04Z,0.0,neutral
Ugz_rvXZQWORt7NvDLZ4AaABAg,99TsoDMoD_M,Congratulations on making it into pewdiepies YouTube rewind😂 best part of the video tbh,35,2018-12-28T08:25:00Z,0.9001,positive
UgyMzWXKc2fiBnP8uml4AaABAg,pcBdqwNvMIU,"Okay, now this is epic",166,2018-12-16T13:06:52Z,0.2263,positive
